Name,T,norm,Calc_energy_flux,Sample_flux,plus_Error,minus_Error,log_energy_flux,log_sample_flux
SWIFTJ1334.8-2328D1,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1334.8-2328D2,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1336.0+0304,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1337.7-1253,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1341.5+6742,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1341.9+3537,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1344.7+1934,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1345.5+4139,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1347.4-6033,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1347.7+0212,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1349.7+0209,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1353.7-1122,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1354.1-3748,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1354.5+1326,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1355.6+3524,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1356.1+3832,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1356.6-1932,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1410.9-4229,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1412.9-6522,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1417.7+2539,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1417.7+6143,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1417.9+2507,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1424.2+2435,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1428.7+4234,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1433.9+0528,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1434.9+4837,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1436.8-1615,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1439.2+1417,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1445.6+2702,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1446.7-6416,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1448.7-4009,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1449.5+8602,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1451.0-5540A,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1451.0-5540B,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1453.3+2558,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1454.9-5133,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1458.9+7143,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1506.7+0353B,-99.0,2.49e-05,-99,-99,-99,-99,-99,-99
SWIFTJ1508.8-0013,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1512.2-1053B,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1515.0+4205,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1533.2-0836,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1535.8-5749,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1542.0-1410,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1546.3+6928,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1547.5+2050,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1548.5-1344,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1553.6+2606,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1553.6+2347,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1557.8-7913,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1605.9-7250,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1607.2+4834,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1607.4+8502,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1617.8+3223,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1621.2+8104,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1625.9+4349,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1626.5-2951,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1629.9+6722,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1643.1+3951,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1650.5+0434,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1652.0-5915B,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1652.3+5554,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1654.0+3946,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1656.3-3302,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1719.7+4900,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1721.7+4316,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1723.5+3630,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1733.3+3635,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1737.5-2908,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1742.1-6054,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1742.2+1833,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1743.4+6253,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1745.4+2906,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1747.7-2253,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1747.8+6837A,-99.0,7.34e-06,-99,-99,-99,-99,-99,-99
SWIFTJ1748.8-3257,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1751.8-6019,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1802.8-1455,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1816.0+4236,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1821.6+5953,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1824.2+1845,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1824.3-5624,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1825.7+7215,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1826.1-0710,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1826.8+3254,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1829.4+4846,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1830.8+0928,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1833.7-2105,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1836.9-5924,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1844.5-6221,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1845.4+7211,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1856.1+1539,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1856.2-7829,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1856.5-7851,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1903.9+3349,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1913.3-5010,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1919.4-2958,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1925.0+5041,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1926.9+4140,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1928.0+7356,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1930.5+3414,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1933.9+3258,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1943.5+2120,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1952.4+0237,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1959.6+6507,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2001.0-1811,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2006.5+5619,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2009.0-6103,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2009.6-4851,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2010.7+4801,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2011.5-1544,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2015.2+2526,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2015.9+3715,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2018.4-5539,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2021.9+4400,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2029.4-6149,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2030.2-7532,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2033.4+2147,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2035.6-5013,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2052.0-5704,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2056.0-4713,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2102.6-2810,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2109.2+3531,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2114.4+8206,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2117.5+5139,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2118.9+3336,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2123.6+2506,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2124.6+5057,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2127.4+5654,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2129.1-1538,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2136.8-6444,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2138.8-3207,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2139.7+5951,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2148.0+0657,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2152.0-3030,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2156.2+1724,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2201.9+5057,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2202.8+4218,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2203.0+3146,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2211.7+1843,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2214.2-2557,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2219.7+2614,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2223.8+1143,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2223.9-0207,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2226.8+3628,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2229.7-0831,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2229.9+6646,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2232.5+1141,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2234.8-2542,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2235.9-2602,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2236.7-1233,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2237.0+2543,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2248.8+1725,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2250.7-0854,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2251.8-3210,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2251.9+2215,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2253.9+1608,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2254.1-1734,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2254.2+1147B,-99.0,0.00053,-99,-99,-99,-99,-99,-99
SWIFTJ2256.5+0526,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2258.9+4054,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2259.7+2458,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2302.1+1557,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2307.1+0433,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2307.9+2245,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2320.8+6434,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2325.5-3827,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2325.6+2157,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2327.4+1525,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2327.5+0938,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2330.5+7124,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2333.9-2342,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2343.9+0537,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2346.8+5143,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2359.0-3038,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ0602.2+2829,0.02,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ0656.4-4921,0.04,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1921.1-5842,0.04,0.00477,3.99426252295e-10,3.99427057935e-10,9.56084e-15,1.21431e-14,-9.39856339451721,-9.398562518549552
SWIFTJ2116.3+2512,0.04,8.61e-05,7.20976948841e-12,7.20976042847e-12,1.72234e-16,2.182e-16,-11.142078620372155,-11.142079166115684
SWIFTJ2156.1+4728,0.04,0.00236,1.97619698673e-10,1.97619739183e-10,4.63545e-15,6.14388e-15,-9.704169767246034,-9.70416967822008
SWIFTJ1132.9+1019A,0.05,0.0011,9.21341666539e-11,9.21342940174e-11,1.05924e-15,1.3251e-15,-10.035579287961724,-10.035578687606375
SWIFTJ1631.7+2353,0.06,0.000492,4.12138432864e-11,4.12137537632e-11,2.42587e-16,1.72376e-16,-10.384956884619873,-10.384957827979852
SWIFTJ2035.2+2604,0.06,0.000141,1.18112834834e-11,1.18112892281e-11,4.47336e-17,6.36803e-17,-10.927702906833709,-10.927702695605767
SWIFTJ2134.9-2729,0.06,9.69e-05,8.11711657115e-12,8.11711130799e-12,4.68289e-17,4.16149e-17,-11.090598217018702,-11.090598498616508
SWIFTJ2254.2+1147A,0.06,0.00053,4.43970257892e-11,4.43970726602e-11,1.96613e-16,3.34501e-16,-10.352646122827228,-10.35264566433211
SWIFTJ0947.7+0726,0.061,0.00836,7.00305635717e-10,7.00305467495e-10,2.07828e-15,4.15277e-15,-9.154712378648588,-9.154712482971613
SWIFTJ0641.3+3257,0.07,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ0655.8+3957,0.07,0.000135,1.13093501363e-11,1.13093401786e-11,3.70647e-17,2.6122e-17,-10.94656235001047,-10.946562732401205
SWIFTJ0942.2+2344,0.07,6.13e-05,5.13528300272e-12,5.13527969545e-12,1.51752e-17,1.38842e-17,-11.289435617668646,-11.289435897366806
SWIFTJ1105.7+5854B,0.07,2.19e-05,1.83462795002e-12,1.83462764668e-12,4.7683e-18,5.86942e-18,-11.736451994428881,-11.736452066235065
SWIFTJ1508.6-4953,0.07,6.14e-05,5.1436603813e-12,5.14365697043e-12,1.31828e-17,1.07557e-17,-11.28872771414973,-11.28872800214027
SWIFTJ2018.8+4041,0.07,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1427.5+1949,0.075,0.000152,1.27337323281e-11,1.27337433576e-11,1.69655e-17,4.31899e-17,-10.895044283549101,-10.895043907376209
SWIFTJ1807.9+1124,0.077,0.000523,4.38143778559e-11,4.38143638905e-11,8.89082e-17,7.44259e-17,-10.358383350709907,-10.35838348913711
SWIFTJ0242.2+0531,0.079,7.72e-05,6.46747412141e-12,6.46747575612e-12,1.10053e-17,1.42674e-17,-11.189265300369394,-11.18926519059822
SWIFTJ0441.2-2704,0.079,0.000101,8.4613327e-12,8.46133641518e-12,1.02238e-17,2.06303e-17,-11.072561228134509,-11.072561037445416
SWIFTJ0354.2+0250,0.08,7.9e-06,6.6182885466e-13,6.61828814002e-13,9.46278e-19,1.36175e-18,-12.17925430223121,-12.179254328911279
SWIFTJ0634.7-7445,0.08,1.35e-05,1.13097334072e-12,1.13097357701e-12,1.92234e-18,2.27508e-18,-11.946547632133024,-11.94654754139861
SWIFTJ0654.6+0700,0.08,0.000204,1.70902634215e-11,1.70902614366e-11,2.41634e-17,1.89791e-17,-10.767251243211431,-10.767251293650936
SWIFTJ1144.1+3652,0.08,0.00012,1.00530961209e-11,1.00530992282e-11,1.60627e-17,2.10135e-17,-10.997700164994937,-10.997700030760894
SWIFTJ1205.8+4959,0.08,5.84e-06,4.89250694022e-13,4.8925070657e-13,7.03042e-19,9.78402e-19,-12.310468549605405,-12.310468538466512
SWIFTJ1346.4+1924,0.08,9.05e-05,7.58170998067e-12,7.58171003956e-12,1.08072e-17,1.4874e-17,-11.12023283243995,-11.12023282906651
SWIFTJ1521.8+0334,0.08,8.81e-06,7.38064788739e-13,7.38064648109e-13,1.42367e-18,1.24555e-18,-12.13190551330327,-12.131905596053198
SWIFTJ1530.0-1300,0.08,2.14e-05,1.79280211747e-12,1.79280214558e-12,3.534e-18,3.09101e-18,-11.74646764352861,-11.746467636720864
SWIFTJ1822.0+6421,0.08,2.88e-05,2.41274305134e-12,2.41274218399e-12,4.15644e-18,4.22196e-18,-11.617488926464878,-11.617489082589458
SWIFTJ2137.8-1433,0.08,4.85e-06,4.06312653433e-13,4.06312654932e-13,6.75479e-19,9.30839e-19,-12.391139652616552,-12.391139651014853
SWIFTJ1023.5+1952,0.081,0.000258,2.16142123857e-11,2.16142152418e-11,2.47627e-17,4.51298e-17,-10.665260585381068,-10.665260527992782
SWIFTJ1349.3-3018,0.081,0.00117,9.80179413327e-11,9.80179456885e-11,1.22088e-16,1.94474e-16,-10.008694423199023,-10.008694403899476
SWIFTJ0801.9-4946,0.082,0.000151,1.26502098303e-11,1.26502096978e-11,1.32682e-17,1.8219e-17,-10.897902270742044,-10.897902275290436
SWIFTJ0042.9+3016B,0.09,4.62e-05,3.87052210629e-12,3.87052170101e-12,4.39338e-18,3.82365e-18,-11.412230447749256,-11.412230493223603
SWIFTJ0130.2-4552,0.09,2.11e-06,1.76770598581e-13,1.76770556124e-13,2.16191e-19,1.82023e-19,-12.752589967468113,-12.752590071775321
SWIFTJ0325.0-4154,0.09,2.97e-05,2.48819286572e-12,2.48819367822e-12,2.42458e-18,3.91929e-18,-11.604115959482492,-11.604115817667397
SWIFTJ0334.4-1515,0.09,1.41e-05,1.18126326339e-12,1.18126329356e-12,1.04874e-18,1.86178e-18,-11.927653302134818,-11.927653291045091
SWIFTJ0347.0-3027,0.09,1.1e-05,9.21552906383e-13,9.21553243134e-13,6.3035e-19,1.27387e-18,-12.035479726868314,-12.035479568169965
SWIFTJ0429.6-2114,0.09,1.47e-05,1.23152978516e-12,1.23152986309e-12,1.37158e-18,1.45345e-18,-11.90955508007004,-11.90955505258959
SWIFTJ0441.8-0823,0.09,0.000113,9.46686164854e-12,9.4668626385e-12,9.07191e-18,1.35127e-17,-11.023793969741865,-11.023793924327203
SWIFTJ0951.9-0649,0.09,6.03e-05,5.05178547673e-12,5.05178560741e-12,5.61551e-18,6.59888e-18,-11.296555099971853,-11.296555088737357
SWIFTJ1136.0+2132,0.09,0.000164,1.37395156392e-11,1.37395138633e-11,1.90388e-17,1.80737e-17,-10.862028577242953,-10.862028633378294
SWIFTJ1152.1-1122,0.09,4.11e-05,3.44325673956e-12,3.44325599944e-12,3.22186e-18,3.22644e-18,-11.463030593788078,-11.463030687138154
SWIFTJ1204.8+2758,0.09,2.33e-05,1.95201651178e-12,1.952016554e-12,1.59945e-18,2.30981e-18,-11.709516513028674,-11.709516503636408
SWIFTJ1352.8+6917,0.09,6.15e-05,5.15231868215e-12,5.15231985841e-12,4.0539e-18,7.30287e-18,-11.287997282756333,-11.287997183608185
SWIFTJ1429.2+0118,0.09,6.61e-05,5.53769522316e-12,5.53769443397e-12,7.42969e-18,7.18944e-18,-11.256670950096614,-11.256671011989512
SWIFTJ1614.0+6544,0.09,1.7e-05,1.42421813141e-12,1.42421776715e-12,1.77275e-18,1.58528e-18,-11.846423489621458,-11.846423600698689
SWIFTJ1708.6+2155,0.09,5.81e-06,4.86747480004e-13,4.8674754551e-13,3.7816e-19,5.07986e-19,-12.312696288237404,-12.312696229791154
SWIFTJ2109.1-0942,0.09,0.000311,2.60548146108e-11,2.60548094904e-11,2.90747e-17,2.7635e-17,-10.58411201264497,-10.584112097993607
SWIFTJ2301.4-5916,0.09,3.26e-05,2.73114774001e-12,2.73114796783e-12,3.04867e-18,3.34896e-18,-11.563654806291812,-11.56365477006526
SWIFTJ1210.5+3924,0.093,0.00112,9.38312783761e-11,9.38312943453e-11,5.33225e-17,1.23802e-16,-10.02765236671905,-10.027652292806359
SWIFTJ1239.6-0519,0.093,0.000156,1.30693559286e-11,1.30693576385e-11,1.02349e-17,1.42528e-17,-10.883745814373388,-10.883745757553537
SWIFTJ1436.4+5846,0.094,0.00012,1.00533656535e-11,1.00533635218e-11,9.30736e-18,8.82149e-18,-10.997688521323076,-10.997688613411812
SWIFTJ1835.0+3240,0.097,0.00026,2.17823760651e-11,2.17823758746e-11,1.37457e-17,1.30261e-17,-10.661894748285794,-10.661894752084692
SWIFTJ2248.7-5109,0.098,3.83e-05,3.20871541048e-12,3.20871565147e-12,2.41291e-18,2.58889e-18,-11.49366879993129,-11.493668767313192
SWIFTJ0810.9+7602,0.099,0.000165,1.38234626416e-11,1.38234581125e-11,1.18645e-17,8.11616e-18,-10.85938315683247,-10.859383299123891
SWIFTJ0122.0-2818,0.1,4.16e-05,3.48519198371e-12,3.48519358703e-12,1.63632e-18,4.62793e-18,-11.45777329355781,-11.457773093765407
SWIFTJ0123.9-5846,0.1,0.000172,1.44099282984e-11,1.4409931457e-11,8.54801e-18,1.4819e-17,-10.84133818016269,-10.841338084968925
SWIFTJ0126.2+1517,0.1,7.95e-05,6.66040309089e-12,6.66040221759e-12,4.37205e-18,3.74252e-18,-11.1764994863172,-11.176499543261102
SWIFTJ0127.5+1910,0.1,4.77e-05,3.99624169338e-12,3.99624119785e-12,3.3845e-18,2.6138e-18,-11.398348253446807,-11.39834830729958
SWIFTJ0134.8-0430,0.1,2.47e-05,2.06933279847e-12,2.0693327315e-12,1.25136e-18,1.52976e-18,-11.684169658721611,-11.684169672776779
SWIFTJ0235.3-2934,0.1,6.94e-06,5.81423836536e-13,5.81423770802e-13,4.21026e-19,3.84721e-19,-12.235507167502075,-12.235507216602592
SWIFTJ0241.6+0711,0.1,4.81e-05,4.02975313504e-12,4.02975258291e-12,2.57254e-18,2.27566e-18,-11.39472155817012,-11.394721617674483
SWIFTJ0342.0-2115,0.1,0.000107,8.96431582659e-12,8.96431607573e-12,6.43997e-18,7.83087e-18,-11.047482851007167,-11.047482838936688
SWIFTJ0418.3+3800,0.1,0.00272,2.27877935346e-10,2.27877960684e-10,1.33826e-16,1.80985e-16,-9.642297724058036,-9.642297675768502
SWIFTJ0426.2-5711,0.1,7.9e-05,6.6185133888e-12,6.61851458898e-12,3.82863e-18,5.89263e-18,-11.179239548255522,-11.179239469502198
SWIFTJ0528.1-3933,0.1,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ0736.9+5846,0.1,5.41e-05,4.53242521513e-12,4.53242523995e-12,2.68496e-18,3.12432e-18,-11.343669353018512,-11.34366935063982
SWIFTJ0817.8+0251,0.1,1.94e-05,1.62530590017e-12,1.62530617669e-12,8.66653e-19,1.59027e-18,-11.789064888066756,-11.789064814179676
SWIFTJ0925.0+5218,0.1,0.000147,1.2315461833e-11,1.23154618036e-11,7.74023e-18,8.44966e-18,-10.909549297362588,-10.909549298401041
SWIFTJ1021.7-0327,0.1,1.98e-05,1.65881731029e-12,1.65881750665e-12,8.88802e-19,9.78718e-19,-11.780201441281347,-11.78020138987235
SWIFTJ1031.7-3451,0.1,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1125.6+5423,0.1,5.26e-05,4.40675716244e-12,4.40675624055e-12,2.40423e-18,2.76013e-18,-11.355880880944182,-11.355880971798241
SWIFTJ1141.3+2156,0.1,3.94e-05,3.30087906982e-12,3.30087915966e-12,2.54641e-18,2.34193e-18,-11.481370386081847,-11.481370374261507
SWIFTJ1149.3-0414,0.1,7.93e-06,6.64364698458e-13,6.64364551212e-13,6.18207e-19,4.01417e-19,-12.177593452187507,-12.177593548441852
SWIFTJ1153.6+4931,0.1,0.000392,3.28412312158e-11,3.28412315439e-11,2.03079e-17,2.77216e-17,-10.483580569573753,-10.483580565233847
SWIFTJ1232.0-4802,0.1,8.62e-05,7.22172004374e-12,7.22172119635e-12,2.99473e-18,7.19824e-18,-11.141359351386297,-11.1413592820717
SWIFTJ1252.3-1323,0.1,1.9e-05,1.5917943497e-12,1.59179406774e-12,1.33193e-18,8.00774e-19,-11.798113041220315,-11.798113118149733
SWIFTJ1310.9-5553,0.1,0.000267,2.23689000669e-11,2.23689030797e-11,1.0936e-17,1.77706e-17,-10.650355370692463,-10.650355312197302
SWIFTJ1419.0-2639,0.1,0.000107,8.96431582659e-12,8.96431512461e-12,7.61866e-18,4.85747e-18,-11.047482851007167,-11.047482885015878
SWIFTJ1421.4+4747,0.1,1.4e-05,1.17290116194e-12,1.17290098667e-12,8.47586e-19,5.86107e-19,-11.930738583479677,-11.93073864837728
SWIFTJ1431.2+2816,0.1,8.64e-06,7.23847530589e-13,7.23847422331e-13,5.37387e-19,5.69844e-19,-12.140352902860036,-12.14035296781244
